Word,Socialness,Concreteness
nuthouse,4.619047619047620,3.79
nutrition,3.857142857142860,2.82
nutshell,1.75,4.29
nutty,2.65,3.45
nymphomaniac,6.411764705882350,3.04
oath,4.363636363636360,2.79
obedience,5.476190476190480,2.29
obedient,5.625,1.93
obesity,3.6666666666666700,3.24
obey,5.636363636363640,2.67
obligatory,3.75,1.58
oblige,4.428571428571430,1.73
oblique,2.05,3.15
oblivion,2.52,1.37
oblivious,4.15,1.93
obnoxious,4.833333333333330,2.25
obscene,3.636363636363640,1.87
obscenity,4.565217391304350,2.31
obscurity,2.4782608695652200,1.63
observant,4.35,2.41
observation,3.5652173913043500,2.12
observatory,3.625,4.48
observe,3.7916666666666700,2.63
observer,4.523809523809520,3.88
obsess,3.8,2.14
obsession,4.894736842105260,1.7
obsessive,4.608695652173910,2.03
obstacle,2.4545454545454500,3.48
obstinate,4.545454545454550,1.79
obstruct,2.45,2.46
obstruction,3.45,3.73
obtain,3.2083333333333300,3
obvious,2.9545454545454500,2.07
occasion,3.84,2.52
occasional,2.5454545454545500,1.85
occult,3.7,2.59
occupant,4.363636363636360,3.5
occupation,5.695652173913040,3.68
occupy,3.590909090909090,3.32
occur,2.3181818181818200,1.84
occurrence,3.0869565217391300,2.57
oceanic,2.2916666666666700,2.83
odd,2.772727272727270,1.7
oddball,3.3333333333333300,2.74
odds,2.24,2.24
odor,2.4782608695652200,3.52
odyssey,3.1904761904761900,2.64
offence,4.857142857142860,3.07
offend,5.4,1.68
offender,5.083333333333330,3.88
offense,4.6521739130434800,2.03
offer,4.826086956521740,2.23
office,4.15,4.93
officer,4.875,4.8
official,4.619047619047620,2.54
offset,2.652173913043480,2.75
offshore,1.9523809523809500,3.65
offspring,5.304347826086960,3.93
ointment,2.0454545454545500,4.5
old,4.086956521739130,2.72
oldie,2.875,2.57
omega,2.409090909090910,3.08
omelet,1.75,4.93
omen,2.772727272727270,2.69
ominous,2.6315789473684200,1.93
omission,3.217391304347830,1.89
onboard,4.086956521739130,3.39
oncology,3.857142857142860,3
oncoming,2.6842105263157900,2.63
oneness,4.416666666666670,1.96
ongoing,3.1904761904761900,1.88
onset,2.3043478260869600,2.14
ooze,2.2222222222222200,4
open,4.2272727272727300,3.21
opening,3.3333333333333300,3.79
openness,5.090909090909090,1.9
opera,5.25,4.28
operate,4.454545454545450,3
operation,3.619047619047620,3.44
operative,3.391304347826090,2.64
operator,4.0476190476190500,4.21
opiate,2.5454545454545500,4.17
opinion,5.142857142857140,1.93
opinionated,4.958333333333330,1.48
opium,2.380952380952380,4.56
opponent,5.523809523809520,3.52
oppose,4.583333333333330,2.52
opposition,5.695652173913040,2.25
oppressive,5.333333333333330,1.64
oppressor,4.909090909090910,2.76
optic,2.3181818181818200,3.46
optical,3.05,2.86
optics,1.8,3.29
optimism,4.608695652173910,1.48
optimist,4.304347826086960,1.9
optimum,2.5,1.76
option,2.7916666666666700,2.39
optional,3.35,1.9
oracle,4.083333333333330,2.88
oral,4.428571428571430,3.45
orangutan,2.7142857142857100,4.81
orbital,3.0869565217391300,3.11
orchestra,5.708333333333330,4.79
orchid,1.4782608695652200,4.92
ordeal,3.590909090909090,2.04
order,4.173913043478260,2.79
orderly,4.2,2.77
ordinance,3.772727272727270,2.9
ordinary,3.608695652173910,1.79
oregano,1.6521739130434800,4.81
organic,2.727272727272730,2.68
organism,3.727272727272730,4.16
organization,5.85,3
organize,4.173913043478260,2.72
organizer,4.666666666666670,3.58
orgy,5.666666666666670,3.67
oriental,3.823529411764710,3.5
origin,3.52,2.03
ornament,2.136363636363640,4.04
orphan,5.173913043478260,4.04
orphanage,5.581005586592180,4.65
orphaned,5,3.18
orthodontist,5.85,4.43
orthopedic,3.047619047619050,2.58
ostentatious,4.666666666666670,2.31
otter,1.9545454545454500,4.86
ought,2.272727272727270,1.43
outage,2.95,2.83
outback,2.3,3.56
outbid,4.333333333333330,3.07
outboard,1.8421052631578900,4.07
outbreak,4.416666666666670,3.04
outburst,4.409090909090910,2.76
outcast,5.095238095238100,2.62
outcome,2.9565217391304300,2.27
outdated,2.3043478260869600,2.33
outdo,4.304347826086960,1.59
outdoor,4.478260869565220,3.93
outfit,4.2727272727272700,4.12
outgrow,3.3157894736842100,2.88
outhouse,2.3,4.89
outing,4.956521739130440,2.72
outlet,3.84,4.31
outline,2.3333333333333300,3.61
outlive,3.5652173913043500,2.15
outlook,2.8260869565217400,1.97
outnumber,4.130434782608700,2.5
output,2.863636363636360,2.48
outrage,4.888888888888890,2.45
outrageous,3.347826086956520,1.8
outrank,4.3478260869565200,2.36
outreach,5.15,2.57
outrun,3.9047619047619000,2.88
outsider,5.761904761904760,2.33
outskirts,3.7,3.17
outsmart,4.636363636363640,2.23
outstretched,2.2857142857142900,3.3
outweigh,3.3043478260869600,2.63
ovation,5.809523809523810,3.45
overcoat,2.047619047619050,4.5
overcome,3.238095238095240,2.28
overcrowded,5.826086956521740,3.81
overdo,3.0454545454545500,2.19
overdose,3.409090909090910,2.83
overdrive,2.739130434782610,2.96
overdue,3.227272727272730,2.86
overflow,2.5833333333333300,3.72
overgrown,2.9166666666666700,3.28
overhaul,2.56,2.97
overhear,4.956521739130440,2.4
overheated,2.7142857142857100,3.32
overjoyed,4.35,2.5
overkill,3.15,2.32
overlap,2.272727272727270,3.07
overlapping,2.227272727272730,3.27
overlay,2.85,3.3
overload,3.3181818181818200,2.69
overlook,3.409090909090910,2.41
overlord,4.0476190476190500,3.61
overpass,2.85,4.11
overpower,4.615384615384620,2.59
overpriced,2.736842105263160,2.74
override,2.8181818181818200,2.58
overrun,3.1739130434782600,2.68
oversee,3.9473684210526300,2.82
overseer,4.043478260869570,3.73
oversight,3.5,1.57
oversized,2.409090909090910,2.93
overtake,4.043478260869570,2.63
overthrow,4.958333333333330,2.35
overtime,2.75,2.8
overture,3.0952380952381000,3.08
overview,3.260869565217390,3.28
overweight,3.652173913043480,3.57
overwhelm,4,1.42
overworked,4.7272727272727300,2.58
overwrought,3.1,2.28
owe,4.2727272727272700,2.07
ownership,5.75,2.42
ozone,1.9090909090909100,3.5
pace,2.8181818181818200,3.11
pacemaker,4.043478260869570,4.68
pacifier,4.521739130434780,4.61
pacifist,4.916666666666670,2.44
pacify,5.476190476190480,2.04
package,2.619047619047620,4.72
packaging,2.4,4.44
packet,1.7391304347826100,4.46
pact,5.375,2.52
padding,2.3181818181818200,4.52
paddle,2.142857142857140,4.8
padlock,2.1052631578947400,4.92
pagan,4.095238095238100,2.73
pageant,4.818181818181820,4
paging,2.8,3.42
pain,4.454545454545450,3.5
painful,4.333333333333330,3.43
painkiller,2.142857142857140,4.18
painless,1.9565217391304300,2.29
paintbrush,1.5,4.79
pajama,1.818181818181820,4.85
palace,3.909090909090910,4.57
palate,2.590909090909090,3.73
paleontology,3.4761904761904800,3.2
palette,2.4347826086956500,4.3
pallet,1.6842105263157900,4.59
palpable,2.9130434782608700,2.52
pamper,4.2631578947368400,2.63
pamphlet,3.2916666666666700,4.61
pancreas,1.9565217391304300,4.79
pane,1.5,3.86
pang,2.3,2.7
panic,4.8,3.04
panicky,3.7,2.41
panther,2.0454545454545500,4.93
panties,1.9545454545454500,4.9
pantry,1.4285714285714300,4.67
pants,2.125,4.86
paperback,2.142857142857140,4.57
paperweight,1.368421052631580,4.78
paperwork,3,4.63
paprika,1.2727272727272700,5
par,2.047619047619050,2.26
parachute,2.5652173913043500,4.78
parade,6,4.54
paradise,4.260869565217390,2.72
paradox,2.5238095238095200,1.54
paragraph,2.0416666666666700,3.96
parakeet,2.6666666666666700,4.9
parallel,1.736842105263160,3.16
paralysis,2,3.52
paralyze,3.7,3.41
paramilitary,5,3.15
paranoia,3.772727272727270,1.74
paranoid,4.571428571428570,1.77
paranormal,3.1739130434782600,2.6
parasite,3.1561338289962800,4.34
parasitic,4.619047619047620,2.63
parched,2.227272727272730,3.21
parchment,2.1,4.48
pardon,4.739130434782610,2.24
parental,6.619047619047620,2.69
parenthood,6.363636363636360,2.55
parenting,6.454545454545450,2.55
parking,3.6,3.85
parlay,3.6,2.57
parliament,5.714285714285710,3.76
parlor,3.8260869565217400,4.28
parody,4.65,2.56
parole,3.363636363636360,2.66
parrot,2.1,5
part,2.85,3.29
partake,4.842105263157900,2.19
partial,2.8095238095238100,2.31
participant,5.681818181818180,3.38
participate,5.869565217391310,2.59
participation,5.913043478260870,2.86
particle,1.3636363636363600,3.78
parting,3.4347826086956500,2.79
partition,3.35,3.72
partner,6.142857142857140,3.53
partnership,6.583333333333330,2.82
partridge,2.3684210526315800,4
pass,2.8095238095238100,2.71
passage,2.875,3.8
passageway,2.772727272727270,4.67
passenger,5.7727272727272700,4.34
passion,5.136363636363640,2.3
passionate,5.5,1.48
passkey,2.5652173913043500,4.19
passport,3.863636363636360,5
password,3.380952380952380,3.83
pastime,3.55,2.5
pastor,5.238095238095240,4.37
pasture,1.9,4.78
pasty,2.090909090909090,3.45
patent,2.9047619047619000,3.32
patented,3.6818181818181800,2.54
paternal,5.666666666666670,2.29
paternity,6.045454545454550,2.59
pathetic,4.217391304347830,1.97
pathologist,4.304347826086960,4.27
pathology,3.590909090909090,2.41
pathway,2.95,4.28
patience,5.0476190476190500,1.66
patient,4.6521739130434800,2.5
patio,2.7777777777777800,4.89
patriot,5.695652173913040,3.36
patriotic,6.045454545454550,1.9
patrolman,4.260869565217390,4.67
patronize,4.791666666666670,1.79
pattern,2.863636363636360,3.92
pause,2.6666666666666700,2.38
pavilion,3.8947368421052600,4.59
pawnshop,4.619047619047620,4.86
pay,4.363636363636360,3.54
payable,3.4545454545454500,2.46
payback,4.3478260869565200,2.55
payday,3.9583333333333300,3.36
payload,2.5652173913043500,3.82
payoff,3.5238095238095200,2.74
payout,4,3.15
payroll,4.434782608695650,3.7
peace,6.2727272727272700,1.62
peaceful,4.714285714285710,2.27
peacekeeper,5.458333333333330,3.3
peacetime,4.565217391304350,2.44
peanuts,1.7142857142857100,4.9
pearly,1.9130434782608700,3.28
peasant,4.521739130434780,3.96
pebble,1.3333333333333300,4.86
peculiar,2.84,1.95
pedal,1.9090909090909100,4.44
pedestal,2.5,4.48
pedestrian,4.181818181818180,4.41
pediatric,5.625,2.63
pediatrics,4.565217391304350,2.97
pedicure,4.545454545454550,4.36
pedigree,3.8095238095238100,2.79
pedophile,4.76,3.37
peekaboo,3.0526315789473700,3.23
peep,3.611111111111110,3.37
peeper,3.6842105263157900,3.54
peephole,2.9444444444444400,4.74
pelican,1.608695652173910,4.96
pelvis,1.434782608695650,4.93
penal,3.761904761904760,2.35
penalty,3.64,2.86
pendant,1.8421052631578900,4.75
pending,2.55,2.15
pendulum,1.6363636363636400,4.69
penetrate,3.4761904761904800,3.5
penetration,4.476190476190480,3.52
penicillin,2.142857142857140,4.43
peninsula,1.818181818181820,4.86
penniless,3.95,2.44
pension,3.3,3.89
pentagram,1.65,4.74
penthouse,3.5652173913043500,4.36
people,6.904761904761910,4.82
peppermint,1.7727272727272700,4.43
pepperoni,1.4761904761904800,5
perceive,3.5833333333333300,1.72
percent,2.1666666666666700,2.7
percentage,1.7142857142857100,2.9
percentile,3.6,2.97
perception,3.4583333333333300,2
percussion,2.7083333333333300,3.52
perfectionist,4.590909090909090,2.82
perform,5.260869565217390,3.07
performance,4.7727272727272700,3.04
performer,5.826086956521740,4.04
peril,3.1578947368421100,2.52
perimeter,2.1739130434782600,3.46
period,2.4,3.31
peripheral,2.1176470588235300,3.07
perish,3.526315789473680,3.22
perjury,4.619047619047620,2.22
perk,2.875,3.03
perky,4.454545454545450,3.07
permanent,3.347826086956520,2.76
permit,3.5652173913043500,3.43
peroxide,1.761904761904760,4.93
perpetrator,4.35,3.38
perpetual,2.5,2.3
persecute,4.636363636363640,2.53
persecution,5.708333333333330,2.43
persist,3.4545454545454500,2.59
person,5.9523809523809500,4.72
persona,4.7727272727272700,2.33
perspiration,2.727272727272730,4.81
persuade,5.173913043478260,2.07
persuasion,5.083333333333330,1.9
persuasive,5.666666666666670,2.18
pertinent,3.727272727272730,1.86
perverse,4.434782608695650,1.96
perversion,4.714285714285710,2.04
pervert,5.6521739130434800,2.97
pessimist,4.416666666666670,2.54
pessimistic,4.125,1.63
pest,2.5238095238095200,3.96
pester,4.181818181818180,2.76
pestilence,3.7,2.91
petite,3.32,3.55
petition,6.5,4.12
petitioner,5,4.11
petrified,3.695652173913040,3.17
petroleum,2.6842105263157900,4.69
petticoat,2.2083333333333300,4.68
phantom,2.3181818181818200,2.43
pharaoh,4.24,4.43
pharmaceutical,3.5294117647058800,2.89
pharmacist,5.708333333333330,4.03
pharmacy,4.619047619047620,4.78
phase,2.4583333333333300,2.46
pheasant,2.0833333333333300,4.75
phenomenal,3.3333333333333300,1.78
phenomenon,3.217391304347830,2.26
philanthropist,5.454545454545450,2.93
philosopher,5.095238095238100,3.63
phobia,3.608695652173910,2.1
phone,3.869565217391300,4.86
phonograph,2.391304347826090,4.59
phony,4.5,2.19
phosphate,1.3,4.08
photogenic,4.545454545454550,2.54
photograph,3.863636363636360,4.89
photographic,3.625,2.9
photography,5,4.1
photon,1.55,3.38
phrase,3.5217391304347800,2.86
physical,4.083333333333330,3.31
physician,5.434782608695650,4.65
physicist,4.190476190476190,4.26
physics,1.9130434782608700,3.07
physiology,3.590909090909090,2.72
physique,3.875,3.65
pi,1.3,3.25
piccolo,2.5,4.71
picker,3.619047619047620,3.83
picket,3.05,4
pickpocket,5.4,4.03
picky,4.434782608695650,2.11
picture,3.4166666666666700,4.52
picturesque,4,2.76
piece,2.28,4.14
piggyback,3.863636363636360,3.64
pigheaded,3.7,2.07
piglet,1.5714285714285700,4.93
pilgrimage,5.523809523809520,2.15
pillage,3.65,3.22
pillow,1.5833333333333300,5
pillowcase,1.4,4.93
pinball,2.75,4.48
pineapple,1.9583333333333300,4.94
ping,2.636363636363640,3.17
pinkie,1.9166666666666700,4.39
pinnacle,2.6956521739130400,2.67
pinpoint,2.5238095238095200,2.54
pint,3.260869565217390,4.43
pinup,3.0526315789473700,4
pipeline,2.1,4.68
pipsqueak,3.1578947368421100,2.8
piracy,3.636363636363640,2.81
pirate,4.363636363636360,4.64
piss,2.3181818181818200,4.73
pistachio,1.24,4.93
pitcher,3.9047619047619000,4.93
pitchfork,1.9047619047619000,5
pitiful,4.24,1.64
pity,5.521739130434780,1.87
pivotal,2.952380952380950,2
pixie,2.380952380952380,3.89
place,3.136363636363640,3.48
placebo,2.75,3.17
placement,3.5833333333333300,3.07
placenta,2.8181818181818200,4.79
placid,2.8095238095238100,2
plague,3.84,3.41
plaintiff,4.454545454545450,3.9
plan,3.4782608695652200,3.4
planetarium,2.95,4.55
planetary,3.090909090909090,2.89
planner,4.809523809523810,3.61
plantation,3.25,4.5
planter,3.4,4.61
plasma,1.894736842105260,4.17
plaster,1.4210526315789500,4.59
plateau,2.4166666666666700,4.31
platform,3.1818181818181800,4.48
plating,2.130434782608700,3.75
platonic,5.166666666666670,1.68
platoon,4.0476190476190500,4.48
platter,1.95,4.93
plausible,2.9130434782608700,1.77
play,5.95,3.24
playback,2.4583333333333300,3.43
playboy,5.956521739130440,3.36
player,5.260869565217390,4.15
playful,6.2272727272727300,2.63
playground,5.8,4.77
playhouse,4.391304347826090,4.72
playoff,5.173913043478260,3.48
playroom,5.714285714285710,4.71
plaything,4.173913043478260,3.68
playtime,6,3.52
plea,3.5,2.39
plead,4.173913043478260,2.59
pleasing,4.869565217391310,2.56
pleasurable,4.043478260869570,2.52
pleasure,4.421052631578950,2.04
pledge,4,2.61
plight,3.9444444444444400,2.04
plot,3.5217391304347800,3.14
ploy,3.25,2.21
plumbing,2.9047619047619000,4.24
plummet,1.8888888888888900,3.12
plunder,3.8260869565217400,3.11
plunge,2.761904761904760,3.04
plural,3.347826086956520,2.59
plush,2.0952380952381000,2.96
plywood,1.608695652173910,4.82
pneumatic,1.736842105263160,2.81
pneumonia,2.1904761904761900,3.83
poacher,4.086956521739130,4
pocketbook,2.142857142857140,5
pocketful,2.3333333333333300,3.93
poetic,3.9166666666666700,1.88
poetry,4.761904761904760,3.5
point,2.5,3.39
pointer,2.4347826086956500,4.11
pointless,2.5652173913043500,1.93
poise,2.9166666666666700,2.39
poisoning,2.761904761904760,3.41
poisonous,2.3333333333333300,2.74
polar,2.0952380952381000,3.18
police,6.041666666666670,4.79
policeman,5.541666666666670,4.93
policewoman,5.714285714285710,4.89
policy,4.318181818181820,2.76
polite,6.043478260869570,1.85
political,6.7272727272727300,1.83
politician,6.565217391304350,4.33
politics,6.590909090909090,2.66
polka,3.05,3.47
poll,5.304347826086960,3.31
polling,4.391304347826090,2.52
pollute,4,2.75
pollution,4.571428571428570,3.75
poltergeist,3,2.92
polyester,1.565217391304350,4.12
pomp,4.105263157894740,2.44
pompous,4.4,1.96
poncho,1.85,4.97
ponder,3.5714285714285700,2.24
poof,2.3333333333333300,2.22
poop,1.681818181818180,4.83
poor,4.695652173913040,2.7
popcorn,3.95,5
population,6,3.64
porcupine,1.3333333333333300,5
porky,2.5,3.08
porno,5.3478260869565200,3.53
pornographic,4.782608695652170,2.71
pornography,4.863636363636360,4.11
porridge,2.15,4.89
portable,2.047619047619050,2.62
portfolio,3.2916666666666700,4
porthole,2.272727272727270,4.31
portrait,3.4782608695652200,4.9
portray,3.608695652173910,2.18
pose,3.857142857142860,3.33
position,3.4583333333333300,2.62
possess,3.9047619047619000,2.6
possession,3.5652173913043500,2.96
possibility,3.473684210526320,1.33
postage,3.857142857142860,4.37
postal,4.041666666666670,3.07
postcard,3.9583333333333300,4.93
poster,2.9545454545454500,4.66
posterior,2.047619047619050,3.47
posterity,4,2.11
postman,4.478260869565220,4.74
postmortem,2.7142857142857100,3.7
postpone,2.9166666666666700,2.29
postponement,3.090909090909090,3.03
posture,3.7222222222222200,3.39
potency,2.5652173913043500,2.32
potent,2.9565217391304300,2.38
potion,1.9523809523809500,4.38
pottery,2.772727272727270,4.72
pounce,2.75,3.66
pounding,2.736842105263160,3.54
poverty,5.238095238095240,2.54
power,4.992578849721710,2.04
powerhouse,3.3181818181818200,2.79
powerless,3.636363636363640,2.11
practice,3.25,2.52
practitioner,5.260869565217390,3.89
pragmatic,3.9047619047619000,1.84
praise,4.913043478260870,2.61
prance,3.0952380952381000,3.83
prank,5.739130434782610,2.9
prawn,1.5416666666666700,4.62
pray,5.045454545454550,3.21
prayer,4.826086956521740,3.28
preach,6.173913043478260,3.37
preacher,4.523809523809520,4.7
precarious,2.6315789473684200,1.69
precautionary,2.96,1.89
precedence,2.952380952380950,2.13
precedent,2.590909090909090,1.63
precious,3.347826086956520,2
precise,2.8181818181818200,2.39
precision,2.3333333333333300,2.41
