participant,Word,ACC,RT,PoS,Socialness,Concreteness
R_10VJGxwzaZ6vq8M,nightfall,1,0.9255,Noun,Nonsocial,3.79
R_10VJGxwzaZ6vq8M,sterilize,1,NA,Verb,Nonsocial,2.97
R_10VJGxwzaZ6vq8M,outage,1,1.769,Noun,Nonsocial,2.83
R_10VJGxwzaZ6vq8M,ventilation,1,2.7491,Noun,Nonsocial,3.48
R_10VJGxwzaZ6vq8M,chapter,1,0.672,Noun,Nonsocial,3.43
R_10VJGxwzaZ6vq8M,advise,1,NA,Verb,Social,2.03
R_10VJGxwzaZ6vq8M,wrestle,1,NA,Verb,Social,4.33
R_10VJGxwzaZ6vq8M,career,1,0.8337,Noun,Social,2.54
R_10VJGxwzaZ6vq8M,contribute,1,NA,Verb,Social,2.13
R_10VJGxwzaZ6vq8M,attend,1,NA,Verb,Social,3.17
R_10VJGxwzaZ6vq8M,confront,1,NA,Verb,Social,2.43
R_10VJGxwzaZ6vq8M,alignment,1,1.9913,Noun,Nonsocial,3.26
R_10VJGxwzaZ6vq8M,avenge,1,NA,Verb,Social,2.07
R_10VJGxwzaZ6vq8M,countdown,1,1.8765,Noun,Nonsocial,3.3
R_10VJGxwzaZ6vq8M,ingredient,1,0.9913,Noun,Nonsocial,3.84
R_10VJGxwzaZ6vq8M,solution,1,1.3627,Noun,Nonsocial,2.61
R_10VJGxwzaZ6vq8M,untie,1,NA,Verb,Nonsocial,3.89
R_10VJGxwzaZ6vq8M,talker,0,NA,Noun,Social,4.39
R_10VJGxwzaZ6vq8M,artistry,1,1.4457,Noun,Social,2
R_10VJGxwzaZ6vq8M,timing,1,1.942,Noun,Nonsocial,2.86
R_10VJGxwzaZ6vq8M,sinner,0,NA,Noun,Social,3.07
R_10VJGxwzaZ6vq8M,management,1,1.6048,Noun,Social,2.72
R_10VJGxwzaZ6vq8M,layer,1,0.9423,Noun,Nonsocial,3.52
R_10VJGxwzaZ6vq8M,warfare,1,1.1189,Noun,Social,3.03
R_10VJGxwzaZ6vq8M,coexist,1,NA,Verb,Social,2.25
R_10VJGxwzaZ6vq8M,goodwill,1,2.401,Noun,Social,2.54
R_10VJGxwzaZ6vq8M,percentage,0,NA,Noun,Nonsocial,2.9
R_10VJGxwzaZ6vq8M,community,0,NA,Noun,Social,3.52
R_10VJGxwzaZ6vq8M,lend,1,NA,Verb,Social,3.07
R_10VJGxwzaZ6vq8M,accelerate,1,NA,Verb,Nonsocial,3.48
R_10VJGxwzaZ6vq8M,endorse,1,NA,Verb,Social,2.41
R_10VJGxwzaZ6vq8M,feedback,1,0.7829,Noun,Social,2.48
R_10VJGxwzaZ6vq8M,vantage,1,2.1859,Noun,Nonsocial,1.93
R_10VJGxwzaZ6vq8M,rearrange,1,NA,Verb,Nonsocial,3.26
R_10VJGxwzaZ6vq8M,flirtation,0,NA,Noun,Social,2.19
R_10VJGxwzaZ6vq8M,corruption,1,1.61,Noun,Social,2.39
R_10VJGxwzaZ6vq8M,conclude,1,NA,Verb,Nonsocial,1.78
R_10VJGxwzaZ6vq8M,tell,1,NA,Verb,Social,2.9
R_10VJGxwzaZ6vq8M,teamwork,1,1.8158,Noun,Social,2.37
R_10VJGxwzaZ6vq8M,deteriorate,1,NA,Verb,Nonsocial,3
R_10VJGxwzaZ6vq8M,communicate,1,NA,Verb,Social,3.43
R_10VJGxwzaZ6vq8M,dominate,1,NA,Verb,Social,2.12
R_10VJGxwzaZ6vq8M,enhance,1,NA,Verb,Nonsocial,2.21
R_10VJGxwzaZ6vq8M,event,1,1.035,Noun,Social,2.69
R_10VJGxwzaZ6vq8M,temptress,0,NA,Noun,Social,3.08
R_10VJGxwzaZ6vq8M,labor,1,1.8227,Noun,Social,3.08
R_10VJGxwzaZ6vq8M,presenter,1,1.2958,Noun,Social,3.96
R_10VJGxwzaZ6vq8M,onset,0,NA,Noun,Nonsocial,2.14
R_10VJGxwzaZ6vq8M,variation,0,NA,Noun,Nonsocial,2.46
R_10VJGxwzaZ6vq8M,summarize,1,NA,Verb,Nonsocial,2.32
R_10VJGxwzaZ6vq8M,finale,1,0.7774,Noun,Nonsocial,2.76
R_10VJGxwzaZ6vq8M,diplomacy,1,0.6958,Noun,Social,2.04
R_10VJGxwzaZ6vq8M,compete,1,NA,Verb,Social,2.57
R_10VJGxwzaZ6vq8M,tourism,1,1.8968,Noun,Social,3
R_10VJGxwzaZ6vq8M,privilege,1,2.2773,Noun,Social,1.93
R_10VJGxwzaZ6vq8M,hypnotize,0,0.9574,Verb,Social,2.48
R_10VJGxwzaZ6vq8M,mingle,1,NA,Verb,Social,3.17
R_10VJGxwzaZ6vq8M,supervise,1,NA,Verb,Social,2.48
R_10VJGxwzaZ6vq8M,physics,1,0.855,Noun,Nonsocial,3.07
R_10VJGxwzaZ6vq8M,suffice,1,NA,Verb,Nonsocial,1.72
R_10VJGxwzaZ6vq8M,fidelity,1,1.0074,Noun,Social,1.87
R_10VJGxwzaZ6vq8M,allergy,1,0.8076,Noun,Nonsocial,3.68
R_10VJGxwzaZ6vq8M,befriend,1,NA,Verb,Social,2.36
R_10VJGxwzaZ6vq8M,visualize,1,NA,Verb,Nonsocial,2.45
R_10VJGxwzaZ6vq8M,excursion,1,2.5725,Noun,Social,2.93
R_10VJGxwzaZ6vq8M,interact,1,NA,Verb,Social,2.88
R_10VJGxwzaZ6vq8M,engage,1,NA,Verb,Social,2.07
R_10VJGxwzaZ6vq8M,derive,1,NA,Verb,Nonsocial,2
R_10VJGxwzaZ6vq8M,congratulate,1,NA,Verb,Social,3.04
R_10VJGxwzaZ6vq8M,drawback,0,NA,Noun,Nonsocial,2.52
R_10VJGxwzaZ6vq8M,time,1,0.6791,Noun,Nonsocial,3.07
R_10VJGxwzaZ6vq8M,amendment,1,0.8664,Noun,Nonsocial,2.44
R_10VJGxwzaZ6vq8M,uprising,1,1.8658,Noun,Social,2.41
R_10VJGxwzaZ6vq8M,colony,1,0.6696,Noun,Social,3.77
R_10VJGxwzaZ6vq8M,cherish,1,NA,Verb,Social,1.73
R_10VJGxwzaZ6vq8M,seminar,1,1.1624,Noun,Social,3.48
R_10VJGxwzaZ6vq8M,medley,0,NA,Noun,Nonsocial,2.93
R_10VJGxwzaZ6vq8M,authorize,1,NA,Verb,Social,2.22
R_10VJGxwzaZ6vq8M,ancestry,1,0.9208,Noun,Social,2.83
R_10VJGxwzaZ6vq8M,reconstruct,1,NA,Verb,Nonsocial,3.2
R_10VJGxwzaZ6vq8M,infiltrate,1,NA,Verb,Social,2.71
R_10VJGxwzaZ6vq8M,unhook,1,NA,Verb,Nonsocial,3.34
R_10VJGxwzaZ6vq8M,morale,1,1.5004,Noun,Social,1.85
R_10VJGxwzaZ6vq8M,attendance,1,1.7119,Noun,Social,3.07
R_10VJGxwzaZ6vq8M,geology,1,1.2922,Noun,Nonsocial,2.9
R_10VJGxwzaZ6vq8M,category,1,0.6163,Noun,Nonsocial,2.82
R_10VJGxwzaZ6vq8M,manipulate,1,NA,Verb,Social,2.55
R_10VJGxwzaZ6vq8M,implore,1,NA,Verb,Social,1.61
R_10VJGxwzaZ6vq8M,entrust,1,NA,Verb,Social,2.16
R_10VJGxwzaZ6vq8M,terrorize,1,NA,Verb,Social,2.84
R_10VJGxwzaZ6vq8M,environment,1,0.6977,Noun,Social,3.74
R_10VJGxwzaZ6vq8M,reproduce,1,NA,Verb,Social,3.48
R_10VJGxwzaZ6vq8M,restore,1,NA,Verb,Nonsocial,2.79
R_10VJGxwzaZ6vq8M,patriot,1,0.6672,Noun,Social,3.36
R_10VJGxwzaZ6vq8M,compound,1,0.8616,Noun,Nonsocial,3.03
R_10VJGxwzaZ6vq8M,option,1,0.7778,Noun,Nonsocial,2.39
R_10VJGxwzaZ6vq8M,congress,1,1.1504,Noun,Social,3.9
R_10VJGxwzaZ6vq8M,fluke,1,1.2573,Noun,Nonsocial,2.34
R_10VJGxwzaZ6vq8M,simplicity,1,2.6928,Noun,Nonsocial,1.96
R_10VJGxwzaZ6vq8M,bleeder,1,2.2203,Noun,Nonsocial,3.5
R_10VJGxwzaZ6vq8M,assess,1,NA,Verb,Nonsocial,2.26
R_10VJGxwzaZ6vq8M,consult,1,NA,Verb,Social,3.04
R_10VJGxwzaZ6vq8M,potency,1,1.9175,Noun,Nonsocial,2.32
R_10VJGxwzaZ6vq8M,donate,1,NA,Verb,Social,2.88
R_10VJGxwzaZ6vq8M,diversity,1,1.7584,Noun,Social,2.28
R_10VJGxwzaZ6vq8M,remarry,1,NA,Verb,Social,2.72
R_10VJGxwzaZ6vq8M,assist,1,NA,Verb,Social,2.52
R_10VJGxwzaZ6vq8M,conspire,1,NA,Verb,Social,2.67
R_10VJGxwzaZ6vq8M,exhibition,1,2.3865,Noun,Social,3.52
R_10VJGxwzaZ6vq8M,aggressor,1,1.9696,Noun,Social,3.29
R_10VJGxwzaZ6vq8M,fireside,0,NA,Noun,Nonsocial,3.84
R_10VJGxwzaZ6vq8M,replace,1,NA,Verb,Nonsocial,3
R_10VJGxwzaZ6vq8M,stardom,1,0.9461,Noun,Social,2.26
R_10VJGxwzaZ6vq8M,dialect,1,0.8832,Noun,Social,2.67
R_10VJGxwzaZ6vq8M,simplify,1,NA,Verb,Nonsocial,1.89
R_10VJGxwzaZ6vq8M,accompany,1,NA,Verb,Social,3.07
R_10VJGxwzaZ6vq8M,gravity,1,0.8766,Noun,Nonsocial,2.86
R_10VJGxwzaZ6vq8M,maintain,1,NA,Verb,Nonsocial,2.32
R_10VJGxwzaZ6vq8M,etiquette,1,2.0084,Noun,Social,2.15
R_10VJGxwzaZ6vq8M,behavior,1,0.8328,Noun,Social,2.19
R_10VJGxwzaZ6vq8M,manhood,1,0.7488,Noun,Social,2.59
R_10VJGxwzaZ6vq8M,calculate,1,NA,Verb,Nonsocial,2.74
R_10VJGxwzaZ6vq8M,dynamo,1,1.035,Noun,Nonsocial,2.71
R_10VJGxwzaZ6vq8M,reviewer,1,1.7303,Noun,Social,3.67
R_10VJGxwzaZ6vq8M,magnetism,1,1.2392,Noun,Nonsocial,2.54
R_10VJGxwzaZ6vq8M,deduct,0,1.2685,Verb,Nonsocial,2.31
R_10VJGxwzaZ6vq8M,dissolve,1,NA,Verb,Nonsocial,3.15
R_10VJGxwzaZ6vq8M,confine,1,NA,Verb,Nonsocial,3.07
R_10VJGxwzaZ6vq8M,reconcile,1,NA,Verb,Social,1.79
R_10VJGxwzaZ6vq8M,size,1,0.7213,Noun,Nonsocial,3.13
R_10VJGxwzaZ6vq8M,nobility,1,2.2996,Noun,Social,2.81
R_10VJGxwzaZ6vq8M,fraction,1,0.7099,Noun,Nonsocial,3.1
R_10VJGxwzaZ6vq8M,humility,1,1.3183,Noun,Social,1.75
R_10VJGxwzaZ6vq8M,absorb,0,1.1199,Verb,Nonsocial,3.11
R_10VJGxwzaZ6vq8M,voucher,1,1.5738,Noun,Nonsocial,3.81
R_10VJGxwzaZ6vq8M,seduce,1,NA,Verb,Social,2.18
R_10VJGxwzaZ6vq8M,shallows,1,1.615,Noun,Nonsocial,3.33
R_10VJGxwzaZ6vq8M,humanity,1,1.5004,Noun,Social,2.36
R_10VJGxwzaZ6vq8M,participate,1,NA,Verb,Social,2.59
R_10VJGxwzaZ6vq8M,connect,1,NA,Verb,Social,2.88
R_10VJGxwzaZ6vq8M,monogamy,1,0.7928,Noun,Social,1.7
R_10VJGxwzaZ6vq8M,soften,1,NA,Verb,Nonsocial,2.57
R_10VJGxwzaZ6vq8M,finalize,1,NA,Verb,Nonsocial,2.14
R_10VJGxwzaZ6vq8M,jiffy,1,1.7421,Noun,Nonsocial,2.33
R_10VJGxwzaZ6vq8M,esteem,1,2.2438,Noun,Social,1.83
R_10VJGxwzaZ6vq8M,fortnight,1,0.9701,Noun,Nonsocial,2.71
R_10VJGxwzaZ6vq8M,dynasty,1,1.3161,Noun,Social,2.46
R_10VJGxwzaZ6vq8M,tremble,1,NA,Verb,Nonsocial,3.61
R_10VJGxwzaZ6vq8M,make,1,NA,Verb,Nonsocial,2.67
R_10VJGxwzaZ6vq8M,subside,1,NA,Verb,Nonsocial,2.26
R_10VJGxwzaZ6vq8M,retain,1,NA,Verb,Nonsocial,2.32
R_10VJGxwzaZ6vq8M,liberate,1,NA,Verb,Social,2.29
R_10VJGxwzaZ6vq8M,inhabit,1,NA,Verb,Social,3.21
R_10VJGxwzaZ6vq8M,agility,1,0.7419,Noun,Nonsocial,2.38
R_10VJGxwzaZ6vq8M,rebellion,1,2.4129,Noun,Social,2.93
R_10VJGxwzaZ6vq8M,metaphor,1,0.8499,Noun,Nonsocial,1.94
R_10VJGxwzaZ6vq8M,advertise,1,NA,Verb,Social,2.81
R_10VJGxwzaZ6vq8M,decipher,1,NA,Verb,Nonsocial,2.83
R_10VJGxwzaZ6vq8M,cleanse,1,NA,Verb,Nonsocial,3.31
R_10VJGxwzaZ6vq8M,pronounce,1,NA,Verb,Nonsocial,2.63
R_10VJGxwzaZ6vq8M,precedent,1,1.04,Noun,Nonsocial,1.63
R_10VJGxwzaZ6vq8M,radiate,1,NA,Verb,Nonsocial,2.93
R_10VJGxwzaZ6vq8M,scramble,1,NA,Verb,Nonsocial,3.31
R_10VJGxwzaZ6vq8M,persuasion,1,2.3571,Noun,Social,1.9
R_10VJGxwzaZ6vq8M,distortion,1,2.1732,Noun,Nonsocial,2.3
R_10VJGxwzaZ6vq8M,invite,0,2.66,Verb,Social,3
R_10VJGxwzaZ6vq8M,openness,1,2.2113,Noun,Social,1.9
R_10VJGxwzaZ6vq8M,straighten,1,NA,Verb,Nonsocial,3.72
R_10VJGxwzaZ6vq8M,pray,0,0.7838,Verb,Social,3.21
R_10VJGxwzaZ6vq8M,bribery,1,1.4188,Noun,Social,2.89
R_10VJGxwzaZ6vq8M,lighten,1,NA,Verb,Nonsocial,2.93
R_10VJGxwzaZ6vq8M,standstill,1,1.3666,Noun,Nonsocial,2.39
R_10VJGxwzaZ6vq8M,hover,1,NA,Verb,Nonsocial,3.17
R_10VJGxwzaZ6vq8M,dignify,0,2.966,Verb,Social,1.71
R_10VJGxwzaZ6vq8M,monarchy,1,1.2156,Noun,Social,2.55
R_10VJGxwzaZ6vq8M,mankind,1,0.7079,Noun,Social,2.97
R_10VJGxwzaZ6vq8M,volume,1,1.576,Noun,Nonsocial,3.07
R_10VJGxwzaZ6vq8M,job,1,0.6307,Noun,Social,3.19
R_1BRcYiSvc8bP8mi,temptress,1,1.2934,Noun,Social,3.08
R_1BRcYiSvc8bP8mi,obstruct,1,NA,Verb,Nonsocial,2.46
R_1BRcYiSvc8bP8mi,restore,1,NA,Verb,Nonsocial,2.79
R_1BRcYiSvc8bP8mi,terminate,1,NA,Verb,Nonsocial,2.29
R_1BRcYiSvc8bP8mi,monarchy,1,1.2088,Noun,Social,2.55
R_1BRcYiSvc8bP8mi,tourism,1,1.0131,Noun,Social,3
R_1BRcYiSvc8bP8mi,geology,1,1.0192,Noun,Nonsocial,2.9
R_1BRcYiSvc8bP8mi,attend,1,NA,Verb,Social,3.17
R_1BRcYiSvc8bP8mi,adjust,1,NA,Verb,Nonsocial,2.93
R_1BRcYiSvc8bP8mi,inhabit,1,NA,Verb,Social,3.21
R_1BRcYiSvc8bP8mi,goodwill,1,0.9816,Noun,Social,2.54
R_1BRcYiSvc8bP8mi,derive,1,NA,Verb,Nonsocial,2
R_1BRcYiSvc8bP8mi,simplify,1,NA,Verb,Nonsocial,1.89
R_1BRcYiSvc8bP8mi,govern,1,NA,Verb,Social,2.21
R_1BRcYiSvc8bP8mi,dimension,1,1.1416,Noun,Nonsocial,2.5
R_1BRcYiSvc8bP8mi,decompose,1,NA,Verb,Nonsocial,3
R_1BRcYiSvc8bP8mi,ingredient,1,1.2241,Noun,Nonsocial,3.84
R_1BRcYiSvc8bP8mi,scramble,1,NA,Verb,Nonsocial,3.31
R_1BRcYiSvc8bP8mi,dynasty,1,0.932,Noun,Social,2.46
R_1BRcYiSvc8bP8mi,impregnate,1,NA,Verb,Social,3.29
R_1BRcYiSvc8bP8mi,dialect,1,0.9387,Noun,Social,2.67
R_1BRcYiSvc8bP8mi,privilege,1,0.8774,Noun,Social,1.93
R_1BRcYiSvc8bP8mi,nobility,1,0.7663,Noun,Social,2.81
R_1BRcYiSvc8bP8mi,classify,1,NA,Verb,Nonsocial,2.41
R_1BRcYiSvc8bP8mi,foreigner,1,1.4865,Noun,Social,3.32
R_1BRcYiSvc8bP8mi,reconcile,1,NA,Verb,Social,1.79
R_1BRcYiSvc8bP8mi,chapter,1,0.8476,Noun,Nonsocial,3.43
R_1BRcYiSvc8bP8mi,replicate,1,NA,Verb,Nonsocial,3.33
R_1BRcYiSvc8bP8mi,jiffy,0,NA,Noun,Nonsocial,2.33
R_1BRcYiSvc8bP8mi,liberate,1,NA,Verb,Social,2.29
R_1BRcYiSvc8bP8mi,fireside,1,1.325,Noun,Nonsocial,3.84
R_1BRcYiSvc8bP8mi,retain,1,NA,Verb,Nonsocial,2.32
R_1BRcYiSvc8bP8mi,assist,1,NA,Verb,Social,2.52
R_1BRcYiSvc8bP8mi,conspire,1,NA,Verb,Social,2.67
R_1BRcYiSvc8bP8mi,event,1,1.0031,Noun,Social,2.69
R_1BRcYiSvc8bP8mi,arise,1,NA,Verb,Nonsocial,3.17
R_1BRcYiSvc8bP8mi,negotiate,1,NA,Verb,Social,2
R_1BRcYiSvc8bP8mi,diversity,1,1.0492,Noun,Social,2.28
R_1BRcYiSvc8bP8mi,compound,1,0.8801,Noun,Nonsocial,3.03
R_1BRcYiSvc8bP8mi,countdown,1,0.8948,Noun,Nonsocial,3.3
R_1BRcYiSvc8bP8mi,tremble,1,NA,Verb,Nonsocial,3.61
R_1BRcYiSvc8bP8mi,summarize,1,NA,Verb,Nonsocial,2.32
R_1BRcYiSvc8bP8mi,size,1,0.9567,Noun,Nonsocial,3.13
R_1BRcYiSvc8bP8mi,pacify,1,NA,Verb,Social,2.04
R_1BRcYiSvc8bP8mi,deduct,1,NA,Verb,Nonsocial,2.31
R_1BRcYiSvc8bP8mi,pronounce,1,NA,Verb,Nonsocial,2.63
R_1BRcYiSvc8bP8mi,warfare,1,1.0477,Noun,Social,3.03
R_1BRcYiSvc8bP8mi,persuasion,1,2.0271,Noun,Social,1.9
R_1BRcYiSvc8bP8mi,calculate,1,NA,Verb,Nonsocial,2.74
R_1BRcYiSvc8bP8mi,critique,1,1.4179,Noun,Social,2.55
R_1BRcYiSvc8bP8mi,decipher,1,NA,Verb,Nonsocial,2.83
R_1BRcYiSvc8bP8mi,allergy,1,0.9545,Noun,Nonsocial,3.68
R_1BRcYiSvc8bP8mi,management,1,0.9764,Noun,Social,2.72
R_1BRcYiSvc8bP8mi,fraction,1,1.1839,Noun,Nonsocial,3.1
R_1BRcYiSvc8bP8mi,medley,1,0.8875,Noun,Nonsocial,2.93
R_1BRcYiSvc8bP8mi,stardom,1,1.2558,Noun,Social,2.26
R_1BRcYiSvc8bP8mi,suffice,1,NA,Verb,Nonsocial,1.72
R_1BRcYiSvc8bP8mi,presenter,1,1.0563,Noun,Social,3.96
R_1BRcYiSvc8bP8mi,magnetism,1,1.0488,Noun,Nonsocial,2.54
R_1BRcYiSvc8bP8mi,behavior,1,0.9083,Noun,Social,2.19
R_1BRcYiSvc8bP8mi,rearrange,1,NA,Verb,Nonsocial,3.26
R_1BRcYiSvc8bP8mi,terrorize,1,NA,Verb,Social,2.84
R_1BRcYiSvc8bP8mi,supervise,1,NA,Verb,Social,2.48
R_1BRcYiSvc8bP8mi,discontinue,1,NA,Verb,Nonsocial,2.5
R_1BRcYiSvc8bP8mi,impediment,1,1.1047,Noun,Nonsocial,2.56
R_1BRcYiSvc8bP8mi,subside,1,NA,Verb,Nonsocial,2.26
R_1BRcYiSvc8bP8mi,straighten,1,NA,Verb,Nonsocial,3.72
R_1BRcYiSvc8bP8mi,hypnotize,1,NA,Verb,Social,2.48
R_1BRcYiSvc8bP8mi,reinforce,1,NA,Verb,Nonsocial,2.32
R_1BRcYiSvc8bP8mi,artistry,1,1.2355,Noun,Social,2
R_1BRcYiSvc8bP8mi,persuade,1,NA,Verb,Social,2.07
R_1BRcYiSvc8bP8mi,career,1,0.9328,Noun,Social,2.54
R_1BRcYiSvc8bP8mi,reflect,1,NA,Verb,Nonsocial,2.81
R_1BRcYiSvc8bP8mi,congress,1,0.9885,Noun,Social,3.9
R_1BRcYiSvc8bP8mi,speech,1,0.8268,Noun,Social,3.37
R_1BRcYiSvc8bP8mi,congratulate,1,NA,Verb,Social,3.04
R_1BRcYiSvc8bP8mi,confront,1,NA,Verb,Social,2.43
R_1BRcYiSvc8bP8mi,outage,1,1.4247,Noun,Nonsocial,2.83
R_1BRcYiSvc8bP8mi,connect,1,NA,Verb,Social,2.88
R_1BRcYiSvc8bP8mi,standstill,1,1.9143,Noun,Nonsocial,2.39
R_1BRcYiSvc8bP8mi,mingle,1,NA,Verb,Social,3.17
R_1BRcYiSvc8bP8mi,invade,1,NA,Verb,Social,3.28
R_1BRcYiSvc8bP8mi,reviewer,1,1.0964,Noun,Social,3.67
R_1BRcYiSvc8bP8mi,dissolve,1,NA,Verb,Nonsocial,3.15
R_1BRcYiSvc8bP8mi,trajectory,1,1.1228,Noun,Nonsocial,3.1
R_1BRcYiSvc8bP8mi,maximize,1,NA,Verb,Nonsocial,1.79
R_1BRcYiSvc8bP8mi,pray,0,1.494,Verb,Social,3.21
R_1BRcYiSvc8bP8mi,accelerate,1,NA,Verb,Nonsocial,3.48
R_1BRcYiSvc8bP8mi,option,1,1.3431,Noun,Nonsocial,2.39
R_1BRcYiSvc8bP8mi,enter,1,NA,Verb,Nonsocial,3.12
R_1BRcYiSvc8bP8mi,motivate,1,NA,Verb,Social,2.07
R_1BRcYiSvc8bP8mi,infiltrate,1,NA,Verb,Social,2.71
R_1BRcYiSvc8bP8mi,remarry,1,NA,Verb,Social,2.72
R_1BRcYiSvc8bP8mi,cherish,1,NA,Verb,Social,1.73
R_1BRcYiSvc8bP8mi,outcome,1,1.0713,Noun,Nonsocial,2.27
R_1BRcYiSvc8bP8mi,confess,1,NA,Verb,Social,2.57
R_1BRcYiSvc8bP8mi,category,1,0.8597,Noun,Nonsocial,2.82
R_1BRcYiSvc8bP8mi,timing,1,1.0578,Noun,Nonsocial,2.86
R_1BRcYiSvc8bP8mi,amendment,1,1.8216,Noun,Nonsocial,2.44
R_1BRcYiSvc8bP8mi,carpentry,1,1.0485,Noun,Nonsocial,3.48
R_1BRcYiSvc8bP8mi,impress,1,NA,Verb,Social,2.07
R_1BRcYiSvc8bP8mi,heroism,1,0.8784,Noun,Social,2.67
R_1BRcYiSvc8bP8mi,fortnight,1,1.0667,Noun,Nonsocial,2.71
R_1BRcYiSvc8bP8mi,enhance,1,NA,Verb,Nonsocial,2.21
R_1BRcYiSvc8bP8mi,lighten,1,NA,Verb,Nonsocial,2.93
R_1BRcYiSvc8bP8mi,colony,1,0.9967,Noun,Social,3.77
R_1BRcYiSvc8bP8mi,assess,1,NA,Verb,Nonsocial,2.26
R_1BRcYiSvc8bP8mi,esteem,1,1.5429,Noun,Social,1.83
R_1BRcYiSvc8bP8mi,array,1,1.2668,Noun,Nonsocial,2.54
R_1BRcYiSvc8bP8mi,soften,1,NA,Verb,Nonsocial,2.57
R_1BRcYiSvc8bP8mi,simplicity,1,0.9805,Noun,Nonsocial,1.96
R_1BRcYiSvc8bP8mi,immigration,1,1.1054,Noun,Social,3.03
R_1BRcYiSvc8bP8mi,talker,1,1.1359,Noun,Social,4.39
R_1BRcYiSvc8bP8mi,confine,1,NA,Verb,Nonsocial,3.07
R_1BRcYiSvc8bP8mi,distortion,1,1.1395,Noun,Nonsocial,2.3
R_1BRcYiSvc8bP8mi,catalyst,1,0.9041,Noun,Nonsocial,2.85
R_1BRcYiSvc8bP8mi,patriot,1,0.9557,Noun,Social,3.36
R_1BRcYiSvc8bP8mi,tolerate,1,NA,Verb,Social,1.78
R_1BRcYiSvc8bP8mi,dignify,1,NA,Verb,Social,1.71
R_1BRcYiSvc8bP8mi,shallows,1,1.2069,Noun,Nonsocial,3.33
R_1BRcYiSvc8bP8mi,invite,1,NA,Verb,Social,3
R_1BRcYiSvc8bP8mi,rebellion,1,1.1297,Noun,Social,2.93
R_1BRcYiSvc8bP8mi,coexist,1,NA,Verb,Social,2.25
R_1BRcYiSvc8bP8mi,generate,1,NA,Verb,Nonsocial,2.23
R_1BRcYiSvc8bP8mi,bribery,1,1.224,Noun,Social,2.89
R_1BRcYiSvc8bP8mi,mutiny,1,0.921,Noun,Social,2.24
R_1BRcYiSvc8bP8mi,diplomacy,1,0.8925,Noun,Social,2.04
R_1BRcYiSvc8bP8mi,authorize,1,NA,Verb,Social,2.22
R_1BRcYiSvc8bP8mi,series,1,1.0043,Noun,Nonsocial,2.92
R_1BRcYiSvc8bP8mi,openness,1,1.0062,Noun,Social,1.9
R_1BRcYiSvc8bP8mi,monogamy,1,0.8792,Noun,Social,1.7
R_1BRcYiSvc8bP8mi,renew,1,NA,Verb,Nonsocial,2.07
R_1BRcYiSvc8bP8mi,stealth,1,0.9198,Noun,Nonsocial,2.76
R_1BRcYiSvc8bP8mi,refuel,1,NA,Verb,Nonsocial,3.53
R_1BRcYiSvc8bP8mi,vantage,1,1.4632,Noun,Nonsocial,1.93
R_1BRcYiSvc8bP8mi,gravity,1,0.8769,Noun,Nonsocial,2.86
R_1BRcYiSvc8bP8mi,donate,1,NA,Verb,Social,2.88
R_1BRcYiSvc8bP8mi,hover,1,NA,Verb,Nonsocial,3.17
R_1BRcYiSvc8bP8mi,bleeder,1,1.0984,Noun,Nonsocial,3.5
R_1BRcYiSvc8bP8mi,advertise,1,NA,Verb,Social,2.81
R_1BRcYiSvc8bP8mi,straddle,0,1.5279,Verb,Nonsocial,3.74
R_1BRcYiSvc8bP8mi,unravel,1,NA,Verb,Nonsocial,2.59
R_1BRcYiSvc8bP8mi,preach,1,NA,Verb,Social,3.37
R_1BRcYiSvc8bP8mi,manhood,1,1.4051,Noun,Social,2.59
R_1BRcYiSvc8bP8mi,install,1,NA,Verb,Nonsocial,3.19
R_1BRcYiSvc8bP8mi,exhibition,1,1.4999,Noun,Social,3.52
R_1BRcYiSvc8bP8mi,mankind,1,0.9784,Noun,Social,2.97
R_1BRcYiSvc8bP8mi,solution,1,0.9447,Noun,Nonsocial,2.61
R_1BRcYiSvc8bP8mi,bode,1,NA,Verb,Nonsocial,1.88
R_1BRcYiSvc8bP8mi,advise,1,NA,Verb,Social,2.03
R_1BRcYiSvc8bP8mi,deteriorate,1,NA,Verb,Nonsocial,3
R_1BRcYiSvc8bP8mi,royalty,1,1.0157,Noun,Social,3.11
R_1BRcYiSvc8bP8mi,wrestle,1,NA,Verb,Social,4.33
R_1BRcYiSvc8bP8mi,conjure,1,NA,Verb,Nonsocial,2.3
R_1BRcYiSvc8bP8mi,extend,1,NA,Verb,Nonsocial,2.93
R_1BRcYiSvc8bP8mi,volumes,1,1.6113,Noun,Nonsocial,3.03
R_1BRcYiSvc8bP8mi,befriend,1,NA,Verb,Social,2.36
R_1BRcYiSvc8bP8mi,environment,1,1.0101,Noun,Social,3.74
R_1BRcYiSvc8bP8mi,finalize,1,NA,Verb,Nonsocial,2.14
R_1BRcYiSvc8bP8mi,teamwork,1,0.9323,Noun,Social,2.37
R_1BRcYiSvc8bP8mi,recreate,1,NA,Verb,Nonsocial,2.41
R_1BRcYiSvc8bP8mi,drawback,1,1.0391,Noun,Nonsocial,2.52
R_1BRcYiSvc8bP8mi,solitude,1,1.031,Noun,Social,2.07
R_1BRcYiSvc8bP8mi,hierarchy,1,0.7323,Noun,Social,2.59
R_1BRcYiSvc8bP8mi,foresight,1,0.8376,Noun,Nonsocial,1.79
