intro_resp.keys,intro_resp.rt,EmbInstruct_cont.keys,EmbInstruct_cont.rt,embResp.keys,embResp.corr,Emb_practice.thisRepN,Emb_practice.thisTrialN,Emb_practice.thisN,Emb_practice.thisIndex,Emb_practice.ran,condition,Word,Cresp,participant,session,date,expName,psychopyVersion,OS,frameRate,embResp.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,Embody.thisRepN,Embody.thisTrialN,Embody.thisN,Embody.thisIndex,Embody.ran,item_nr,match_null,Socialness,Dom_PoS_SUBTLEX,Percentage_dom_PoS,AoA_Rating,Concreteness,Valence,LgSUBTLWF,Length,key_resp_2.rt,task_cont.keys,task_cont.rt
,,,,,1,,,,,,A2_B1,humility,,R_3hxYFawCjWlmYaL,MainVerb,2022-06-14_10h27.47.897,SCT_verb,2021.2.3,Win32,60.30635629,,,,,0,43,43,54,1,18,A2_B2,5.375,Noun,1,10.21,1.75,5.65,2.09,8,,,
,,,,,1,,,,,,A2_B1,hierarchy,,R_3hxYFawCjWlmYaL,MainVerb,2022-06-14_10h27.47.897,SCT_verb,2021.2.3,Win32,60.30635629,,,,,0,44,44,110,1,35,A1_B2,6.208333333,Noun,1,11.11,2.59,4.95,1.518,9,,,
,,,,,1,,,,,,A2_B1,monarchy,,R_3hxYFawCjWlmYaL,MainVerb,2022-06-14_10h27.47.897,SCT_verb,2021.2.3,Win32,60.30635629,,,,,0,45,45,186,1,58,A1_B2,5.409090909,Noun,1,10.44,2.55,3.29,1.544,8,,,
,,,,,1,,,,,,A2_B1,diplomacy,,R_3hxYFawCjWlmYaL,MainVerb,2022-06-14_10h27.47.897,SCT_verb,2021.2.3,Win32,60.30635629,,,,,0,46,46,74,1,23,A1_B1,5.772727273,Noun,1,10.89,2.04,5.53,1.914,9,,,
,,,,k,0,,,,,,A2_B1,congress,,R_3hxYFawCjWlmYaL,MainVerb,2022-06-14_10h27.47.897,SCT_verb,2021.2.3,Win32,60.30635629,1.055,,,,0,47,47,106,1,34,A1_B2,5.571428571,Noun,1,9.05,3.9,3.55,2.623,8,,,
,,,,k,1,,,,,,A1_B2,decompose,k,R_3hxYFawCjWlmYaL,MainVerb,2022-06-14_10h27.47.897,SCT_verb,2021.2.3,Win32,60.30635629,0.6192,,,,0,48,48,113,1,36,A1_B2,1.826086957,Verb,1,10.48,3,2.42,1.398,9,,,
,,,,k,1,,,,,,A2_B2,manipulate,k,R_3hxYFawCjWlmYaL,MainVerb,2022-06-14_10h27.47.897,SCT_verb,2021.2.3,Win32,60.30635629,0.5068,,,,0,49,49,3,1,1,A2_B1,5.47826087,Verb,1,11.1,2.55,3.21,2.25,10,,,
,,,,k,1,,,,,,A1_B2,assess,k,R_3hxYFawCjWlmYaL,MainVerb,2022-06-14_10h27.47.897,SCT_verb,2021.2.3,Win32,60.30635629,0.5659,,,,0,50,50,17,1,6,A2_B2,2.652173913,Verb,1,11.37,2.26,5.84,1.924,6,,,
,,,,,1,,,,,,A1_B1,outage,,R_3hxYFawCjWlmYaL,MainVerb,2022-06-14_10h27.47.897,SCT_verb,2021.2.3,Win32,60.30635629,,,,,0,51,51,204,1,63,A2_B2,2.95,Noun,1,9.06,2.83,3.86,1.342,6,,,
,,,,k,1,,,,,,A1_B2,hover,k,R_3hxYFawCjWlmYaL,MainVerb,2022-06-14_10h27.47.897,SCT_verb,2021.2.3,Win32,60.30635629,0.6512,,,,0,52,52,249,1,4,A1_B1,2.75,Verb,1,8.58,3.17,5.5,1.778,5,,,
